Element_ID,Type,Location,Axial_Force,Shear_Y,Shear_Z,Torsion,Moment_Y,Moment_Z
82,Beam_X,Centro,0.0,0.0,3.75,0.0,1.0516577056835925,1.5604309432920354
82,Beam_X,Final,2.098806452618813,-0.6241723773168142,4.170663082273437,-1.2568385886384942e-19,4.025028841101653,3.6537273557896146
83,Beam_X,Inicio,-1.83532071348809,-1.1539737767075995,2.854277072899861,-6.129683305199099e-20,-2.0000875792930426,-3.1419232507467862
83,Beam_X,Centro,0.0,0.0,2.25,0.0,-0.9064156093497916,-1.7309606650613993
83,Beam_X,Final,1.83532071348809,1.1539737767075995,1.645722927100139,6.129683305199099e-20,0.1872563605934594,-0.31999807937601243
84,Beam_X,Inicio,-2.0988062194396466,0.4489776275316697,3.4105276448252555,1.0026116338125069e-19,-2.1830055873493848,-0.32246861481268274
84,Beam_X,Centro,0.0,0.0,3.75,0.0,0.8486808879368608,1.1224440688291741
84,Beam_X,Final,2.0988062194396466,-0.4489776275316697,4.0894723551747445,-1.0026116338125069e-19,3.8803673632231064,2.567356752471031
85,Beam_X,Inicio,-1.1548793043917664,0.12042849712946953,4.07328073971027,2.1415848277695003e-19,-3.718523035846357,0.5348515607763307
85,Beam_X,Centro,0.0,0.0,2.25,0.0,-2.7349211095654056,0.1806427456942043
85,Beam_X,Final,1.1548793043917664,-0.12042849712946953,0.4267192602897296,-2.1415848277695003e-19,-1.751319183284454,-0.17356606938792207
86,Beam_X,Inicio,-1.0613235616726733,-0.09931977640249655,3.072720680757982,1.4913022756968264e-19,-1.2856005886152349,0.1271222571083096
86,Beam_X,Centro,0.0,0.0,3.75,0.0,1.6931982981050446,-0.24829944100624135
86,Beam_X,Final,1.0613235616726733,0.09931977640249655,4.427279319242018,-1.4913022756968264e-19,4.671997184825324,-0.6237211391207923
87,Beam_X,Inicio,-1.1548793843383984,0.20813249265399328,5.646177523277215,2.0753817162914592e-19,-5.919527066292906,0.34255203596815065
